question,percent_correct
Evan Neal has been involved with all of the following EXCEPT:,0.6422018348623854
"Select the paragraph from the section ""A Race To The Bitcoin Finish!"" that shows what miners are doing to stay ahead of others in creating the vault first.",0.3857033639143731
What is the reason for creating the block chain?,0.7324159021406728
What is the current value of a bitcoin?,0.7366207951070336
How much money has Evan made through bitcoin mining?,0.8088679879072892
Evan is associated with which of the following companies?,0.5649983204568357
"Select the paragraph from the section ""Solve The Puzzle, Get A Reward"" that gives reasons why bitcoin sales need extra protection.",0.4588511924756466
"According to the article, what is Preev?",0.596573731944911
Why is there opposition to changing the logo of the town?,0.543859649122807
"According to the article, the current logo of the town was designed keeping what factor in mind?",0.7174515235457064
Select the sentence that is LEAST important to include in a summary of the article.,0.6795937211449676
Which of the following BEST explains the reason why Franklin Lakes wants to change its logo?,0.37119113573407203
Select the paragraph from the last section of the article that describes the idea behind designing the current logo for the town.,0.5814307458143074
"According to the article, which of the following sentences is NOT TRUE?",0.649923896499239
Which of the following BEST supports the central idea of the question?,0.3786149162861492
Why does the town of Franklin Lakes want to change its logo?,0.326103500761035
Select the paragraph from the first section of the article that describes the difference between the logos of Franklin Lakes and the Redskins.,0.6631989596879063
Select the sentence that shows that the majority of residents of the town don't want a logo with any Native American association.,0.777199826614651
Select the sentence that is MOST important to include in a summary of the article.,0.459037711313394
Select the sentence that DOES NOT support the central idea of the article.,0.5400953619419159
Who among the following is not in favor of the change of logo of the town?,0.42991092358180966
The decision to change the logo of the town will be taken by:,0.5888420065635256
Select the paragraph from the article that describes the number of people who want the logo to be changed.,0.6704172526957337
The current logo was designed to represent which of the following?,0.5222312045270816
The current logo of the town depicts which of the following?,0.49766476388168135
Who is designing the new logo for the town?,0.5186837702175126
Select the paragraph from the last section of the article that describes the importance of Native Americans to the history of the town.,0.45503718728870857
What is the main idea of the article?,0.3002028397565923
"Based the question, what can we infer about who likely blames who in the crash?",0.4148471615720524
"According to the question, what can we assume is a key item investigators want recovered from the crash?",0.6986899563318777
The story shows the momentum toward an international investigation in all of the following ways EXCEPT:,0.4847161572052402
The article explains the rise of the rebels in all of these ways EXCEPT:,0.34934497816593885
What would be the most correct summary of the main action in the article?,0.5993788819875776
"Read the following passage from the article:

>Malaysian Transport Minister Liow Tiong Lay insisted again Friday that the airline's path was an internationally approved route. He denied accusations the airline was trying to save fuel and money by taking a more direct flight path across Ukraine.

What can you infer from the passage above?",0.3385093167701863
The article draws a connection between all of the following EXCEPT:,0.5854037267080745
Select the sentence that shows how the crash has changed airline policy.,0.45962732919254656
"Which paragraph from the section ""Ukraine Releases Video"" reveals a clue from the crash that could tie Russia to it?",0.7516059957173448
All of the following sentences from the article show how difficult it is to get reliable information about the crash EXCEPT:,0.3929336188436831
How does the article explain confusion behind the black boxes?,0.28586723768736616
Which of the following sentences from the question explains why the rebels want to separate from Ukraine?,0.4603854389721627
What sentence from the question BEST shows that some people think Russia might be partly to blame for the crash?,0.6035714285714285
Which sentence from the question explains why the rebels are fighting Ukraine?,0.5952380952380952
"Read the following paragraph.

>The rebels began fighting after Russia took Crimea from Ukraine in March. Crimea has many Russians. The takeover led to the fighting now in eastern Ukraine.

What does the paragraph above suggest?",0.6142857142857143
What sentence does the article include to show that fighting hasn't stopped in eastern Ukraine?,0.4261904761904762
All of the following details support the idea that rebels may have shot down the plane EXCEPT:,0.4524793388429752
What sentence from the question shows that the black boxes may help explain how the plane went down?,0.4490358126721763
What is the connection that shows close ties between the rebels and Russia?,0.453168044077135
Which event happened first in Ukraine?,0.3608815426997245
Many U.S. school boards are seeking additional federal aid for all the following reasons EXCEPT:,0.6023255813953489
All of the following are problems faced by refugee students staying in the U.S. EXCEPT: ,0.6093023255813953
What best describes the structure of the article?,0.3953488372093023
Which of the following sentences is strongest in supporting the author's point of view in the article?,0.5255813953488372
"Select the paragraph from ""Supreme Court Guarantees"" that provides several reasons for the high cost associated with providing education and care to refugee students.",0.3638803680981595
All of the following are reasons why so many children are making their journey into the U.S. on their own EXCEPT:,0.5617331288343558
Which sentence provides evidence to the author's view that refugee students face challenges while staying in the United States?,0.5648006134969326
"Read the sentence from the article.

>""Sometimes, I tried to give up because it was a lot of language I had to learn,"" he said.

How does this sentence contribute to the article?",0.6575920245398773
"According to the article, which of the following sentences is NOT TRUE?",0.2781986531986532
"Select the paragraph from ""Telling Terrifying Tales"" that describes the sufferings of refugee students.",0.7167508417508418
"How does including the section ""A Difficult Task"" help the article?",0.5353535353535354
"Read the sentence from the article.

>""We see death certificates and we see letters that a minister wrote saying this child left because he was being threatened by this,"" Chiancone said.

Why does the author include this sentence in the article?",0.617003367003367
"Select the paragraph from ""There Is Always Hope"" that describes the personal anecdote of a refugee girl.",0.7774257425742575
"Before coming to the U.S., children from Central American countries face all of the following problems EXCEPT:",0.5433663366336634
"Read the sentence from the article.

>As many as 145,000 of them could arrive next year.

How does this sentence help to provide conquestion to the article?",0.4879207920792079
Select the sentence that BEST shows why most refugee children are worried.,0.6376237623762376
Where are the refugee students coming from?,0.737702098383213
Which of the following about refugee students is NOT TRUE?,0.5495356037151703
What BEST describes the overall structure of the question?,0.391812865497076
"Read the following two sentences from the article.

>The government says as many as 145,000 of them could arrive next year.

>They often come to join a parent.

Which sentence below BEST describes the relationship between the above two sentences?",0.32903336773305814
Which of the following best describes one of the major limitations of the study conducted on disadvantaged teens?,0.4555674518201285
What procedure was followed to select kids to be a part of the study?,0.5637044967880086
Which of the following BEST supports the central idea of the question?,0.4014989293361884
Which of the following is LEAST important to include in a summary of the article?,0.7098501070663812
"Select the paragraph from the section ""Honest Answers"" that describes the process followed to admit kids to high-performing schools.",0.6774483378256964
"According to the article, which of the following is NOT TRUE?",0.5478885893980233
"According to the article, what does the study suggest?",0.6023360287511231
Which of the following DOES NOT support the central idea of the article?,0.5646001796945194
Select the paragraph from the first section of the article that describes the risky behaviors that school kids are involved with.,0.8964753272910373
Which of the following sentences about the research is NOT TRUE?,0.6753272910372609
Select the sentence that is MOST important to include in a summary of the article.,0.5905337361530715
Select the sentence that shows why the research results are not completely reliable.,0.4565961732124874
"According to the article, which of the following is a bad health choice made by most students?",0.8411904761904762
"According to the article, all of the following sentences are correct EXCEPT:",0.4797619047619048
What is the main idea of the article?,0.6897619047619048
"Select the paragraph from the section ""Some Students Did Not Participate"" that discusses how students are chosen to go to the better schools.",0.4088095238095238
Top schools in Los Angeles chose students:,0.7174091731053757
"Out of 10 students, how many kids dropped out of good schools?",0.7903994739437777
Select the paragraph from the first section of the article that describes the unsafe health choices made by students.,0.766398158803222
The research was conducted on:,0.4093374979450929
What is the solution to the climate concerns raised due to beef production?,0.7158351409978309
Select the sentence that BEST shows the effect of the beef industry on climate.,0.7852494577006508
The article introduces the emission of greenhouse gases by:,0.6095444685466378
The article draws a comparison between which of the following?,0.5770065075921909
"According to the article, which of the following is NOT CORRECT?",0.5258899676375405
"Select the paragraph from ""Beef Emissions Lead The Way"" that describes the amount of emissions produced by different categories of animals.",0.9029126213592233
The article draws a connection between all of the following EXCEPT:,0.4147788565264293
The article describes the emissions from developed and developing countries by:,0.38673139158576053
How is beef production harmful for the environment?,0.4354545454545454
"According to the article, which of the following is TRUE?",0.600909090909091
What is the connection between beef production and developing nations?,0.49227272727272725
"Select the paragraph from ""Careful With The Resources"" that provides details of the other study conducted by the National Academy of Sciences. ",0.855
"Select the paragraph from ""All Livestock Are Contributors"" which shows that the U.S. produces less greenhouse gases than other countries.",0.377814845704754
Which of the following about the first study conducted is TRUE?,0.5625521267723103
All of the following concerns are associated with beef production EXCEPT: ,0.5708924103419516
Which among the following produce the highest amount of greenhouse gases?,0.8381984987489575
Which of the following countries is producing a lesser amount of greenhouse gases today than it did in the past?,0.801637107776262
Which of the following animals contributes the maximum amount of greenhouse gases?,0.9306957708049113
"Select the paragraph from the section ""What Are Our Choices?"" which shows that poor countries produce more greenhouse gases than before.",0.8095497953615279
What harm is done to the environment by greenhouse gases?,0.7852660300136426
What is unique about Theodore Roosevelt's library?,0.5527638190954773
Select the sentence that is LEAST important to include in a summary of the article.,0.4623115577889447
"Read the sentence from the article.

>To overcome this, the Theodore Roosevelt Center at Dickinson State University, which is spearheading the library project, has digitally archived about 50,000 documents.

What is the meaning of the word ""spearheading"" as used in the above sentence?",0.3768844221105528
"Select the sentence that contains a word that is a synonym for ""management.""",0.37185929648241206
Select the sentence that BEST supports the central idea of the article.,0.22289156626506024
"Select the paragraph from ""Gilded Age Meets Computer Age"" that gives the backstory behind Roosevelt's nickname.",0.7891566265060241
"Read the sentence from the article.

>""This could be a model through which the legacies of those other presidents are also preserved and made accessible to the public,"" Kilzer said.

What is the meaning of the word ""legacy"" as used in the above sentence?",0.6234939759036144
"Select the sentence which contains a word that is an antonym for ""smooth.""",0.786144578313253
Select the sentence that is MOST important to include in a summary of the article.,0.4269005847953216
Who among the following is managing the Roosevelt library?,0.30116959064327486
"Select the sentence that contains a word that is a synonym for ""promised.""",0.7397660818713451
"Select the sentence that contains a word that is a synonym for ""predict.""",0.8011695906432749
Select the sentence that DOES NOT support the central idea of the article.,0.46048109965635736
Select the paragraph from the first section of the article that provides details about the library that is being planned for Theodore Roosevelt.,0.5051546391752577
"Select the sentence that contains a word that is an antonym for ""assembled.""",0.6013745704467354
"Read the sentence from the article.

>Woollacott said Roosevelt's library will resemble a building from Roosevelt's time.

What is the meaning of the word ""resemble"" as used in the above sentence?",0.6357388316151202
How is the Roosevelt library different from other presidential libraries?,0.4691848906560636
All of the following will be a part of the Roosevelt library EXCEPT:,0.584493041749503
"Select the sentence that contains a word that means ""in progress.""",0.4393638170974155
"Select the sentence that contains a word that means ""responsible.""",0.5546719681908548
Select the sentence that BEST shows that artists are happy donating their artwork to government. ,0.5990783410138248
Select the sentence which shows that even less talented artists take part in the Payment in Kind program.,0.34101382488479265
Select the sentence that BEST supports the central idea of the article.,0.45622119815668205
Select the sentence that provides a reason why artists give their best work as tax to the government.,0.6175115207373272
All of the following depict the benefit of the Payment in Kind program EXCEPT:,0.41244239631336405
Select the sentence which shows that artists usually give away their best pieces of work to the government.,0.47465437788018433
"Select the paragraph from ""It Began By Bartering"" that discusses how the Payment in Kind program started.",0.4539170506912442
Select the sentence that is LEAST important to include in a summary of the article.,0.6820276497695853
"According to the article, which of the following is NOT TRUE?",0.7255434782608695
"Select the paragraph from ""Tax Payments Proudly On Display"" which shows that artists of all types take part in the program.",0.375
Select the sentence that DOES NOT support the central idea of the question.,0.43478260869565216
Select the sentence that is MOST important to include in a summary of the article.,0.328804347826087
"According to the article, which of the following is TRUE?",0.5529157667386609
The number of artworks an artist gives depends on which of the following?,0.6414686825053996
"Select the paragraph from ""Some Artists Give Their Best Pieces"" that shows how artists try not to give their lesser known artwork to government.",0.5874730021598272
Select the sentence which shows that artists who are a part of the program appreciate it.,0.5766738660907127
Artists like Teresa Cito pay taxes in the form of:,0.7951653944020356
What is the maximum number of artworks an artist is required to give in a year?,0.7175572519083969
What does the government do with the artworks that are collected?,0.6615776081424937
"Select the paragraph from ""Let's Make An Art Deal"" that shows the number of artworks collected by the government.",0.6564885496183206
"Based on the article, what can we assume about the residents of Gaza?",0.5943012211668928
"Read the following paragraph from the article.

>He met with Israeli Prime Minister Benjamin Netanyahu after earlier talks with Palestinian President Mahmoud Abbas and U.N. chief Ban Ki-moon, who is also in the region. But U.S. officials have downplayed expectations for an immediate, lasting truce.

What can we infer about the Palestinian leadership from the paragraph above?",0.4694708276797829
The author shows the efforts made toward a cease-fire in all of the following ways EXCEPT:,0.5223880597014925
"Read the following sentence.

>Israel has insisted it must substantially curb the military capabilities of the Islamic militant group Hamas - a position that appears to have gained support within the U.S. administration - while Hamas has demanded the lifting of a crippling Israeli and Egyptian blockade on the impoverished coastal territory it has ruled since 2007.

Which of the following sentences supports the claim that Israel's position is gaining support from the U.S.?",0.47489823609226595
"Read the following sentences from the article:

>Hamas leader Khaled Mashaal later demanded Gaza's borders be open and an end to the blockade against it. He called Palestinians ""the true owners of the land."" Hamas has ruled Gaza since 2007.

What can we assume about Gaza?",0.3716216216216216
"Choose the paragraph from the section ""Death Toll Climbs On Both Sides"" that shows why Israel insists it must limit the military strength of Hamas.",0.4084766584766585
The article draws connections between all of the following EXCEPT:,0.46130221130221133
"Select the paragraph from the section ""Kerry Flies In Despite Rocket Attack"" which suggests American diplomats think it will be hard to resolve the conflict quickly. ",0.4367321867321867
"Read the following paragraph from the article:

>He met with Israeli Prime Minister Benjamin Netanyahu. Earlier, he had talks with Palestinian President Mahmoud Abbas and U.N. Secretary-General Ban Ki-moon, who is also in the region. U.S. officials don't expect an immediate, lasting truce, however.

Which major figure can we infer that Secretary of State John Kerry didn't meet with?",0.47274436090225563
"Read the following paragraph from the article:

>The U.N. High Commissioner for Human Rights, Navi Pillay, meanwhile warned both sides against targeting civilians and said war crimes may have been committed.

What can you infer about ""war crimes?""",0.4633458646616541
Which of the following sentences from the article explains why the Palestinians feel they should fight for their own country?,0.5122180451127819
How does the author elaborate on the idea that war crimes may have been committed?,0.25845864661654133
Which of the following shows that Secretary of State Kerry is determined to end the fighting?,0.4951237809452363
"What detail from the section ""Secretary Of State Is Working On It"" shows that the Israelis have more advanced weapons than the Palestinians?",0.7254313578394599
"In the section ""People Seek Shelter In Schools"" how does the author show that fighting between Hamas and Israel is dangerous for the residents of Gaza?",0.5236309077269318
"What detail from the article BEST shows why U.S. Secretary of State John Kerry says ""There's still work to be done""?",0.6241560390097525
"Based on the article, why are the Israelis and Palestinians fighting over the Gaza strip?",0.2725274725274725
"Which sentence from the section ""Fighting Continues; More People Die"" shows why the Palestinians say Israel is not being careful in using its weapons?",0.5010989010989011
Which event happened first in the conflict?,0.370989010989011
What event does Israel say makes it necessary for it to fight Hamas in Gaza?,0.39384615384615385
Which of the following BEST describes the main ideas in the article?,0.7272727272727273
"If this article were to be rewritten to focus only on the science behind some of the work at animation studios, which of the following would be LEAST useful?",0.4090909090909091
"Read the paragraph from the article.
>“What astonished me was how much detail and motion there was in every frame, the motion of the trees, the grass and all the other elements,” he said. “It intrigued me to the point that I didn’t think it was possible.”

Which of the following words BEST capture’s Henderson’s description of his reaction to “Shrek”?",0.5
"Read the sentence from the article.
>Henderson, 47, is part of an expanding cadre of high-level physicists, engineers and other scientists, including many former NASA employees, who have left careers in aerospace and academia to work in the movie business.

Which of the following BEST replaces the word “cadre” in the sentence above?",0.5
Which of the following sentences from the article does NOT contrast Henderson’s current work at DreamWorks to his previous work at Caltech?,0.4838709677419355
Which paragraph from the section “Pushing The Animation Boundaries” would fit BEST into a summary of the article?,0.1935483870967742
"Read the sentence from the article.
>The method he came up with is a variation on a numerical weather-prediction model.

Which of the following would BEST replace “variation” in the sentence above?",0.4838709677419355
"Read the sentence from the article.
>For complicated effects, understanding the underlying science is very helpful.

Select the sentence that contains an example of the ""complicated effects"" described  in the sentence above.",0.41935483870967744
Which paragraph from the section “It Started With Shrek” provides the most specific example of the role scientists are playing on animation teams?,0.8387096774193549
Which of the following BEST describes the main ideas in the article?,0.5161290322580645
"Read the following sentence from the article.
>Demand for their services has grown as animated movies push the boundaries of what can be created on a computer screen.

Select the option below that includes a synonym of “boundaries” as used in the above sentence.",0.6774193548387096
"Read the following sentence from the article.
>Henderson's solution drew on his physicist's knowledge of how fluids behave in different situations.

Which of the following BEST replaces the word “fluids” in the above sentence?",0.7096774193548387
Which of the following BEST describes the main idea in the article?,0.6060606060606061
Which of the following sentences would fit BEST in a summary of the article?,0.3484848484848485
"Read the paragraph from the article.
>He wanted to know how it was possible to achieve what he saw.

Which word BEST describes Henderson’s reaction to seeing the movie “Shrek”?",0.8333333333333334
"Read the sentence from the article.
>Wrapping that picture around a floating soccer-ball-like shape is a much trickier problem.

Select the option below where the usage of ""shape"" is most similar to the above sentence.",0.696969696969697
Which paragraph in the introduction [paragraphs 1-5] BEST summarizes the entire article?,0.5
Which sentence from the article BEST supports the main idea of the question highlighted by the article’s title?,0.3137254901960784
"Read the sentence from the article.
>In the past, they were drawn entirely by hand.

Which of the following BEST replaces the word “entirely” in the above sentence?",0.6568627450980392
"Read the sentence from the article.
>“What astonished me was how much detail and motion there was in every frame, the motion of the trees, the grass,"" he said.

Which part of the sentence BEST shows Henderson’s meaning of “detail and motion”?",0.46078431372549017
"Select the sentence that contains a word that is an antonym for ""energetic.""",0.6228373702422145
"Select the sentence that contains a word that is an antonym for ""smooth.""",0.6078431372549019
What best describes the structure of the article?,0.5363321799307958
How does the introduction set the tone of the question?,0.5882352941176471
"Select the paragraph from ""Up Before The Sun"" that contains a word that is a synonym for ""speed.""",0.5706695005313497
"Read the following sentence from the article.

>A cellphone and intricate spreadsheets help Cliff Cole manage the ranching operations here.

What is a synonym for the word ""intricate"" as used in the above sentence?",0.6546227417640808
"How does including the section ""The Old West Tradition"" help the article?",0.7035069075451648
"Read the sentence from the article.

>""This lifestyle is the opposite of prosperity,"" said Cole, the operations manager.

Why is this sentence included in the article?",0.28108395324123275
"Read the sentence from the article.

>Dawn reveals the cattle scattered across the Flint Hills landscape.

What is the meaning of the word ""reveals"" as used in the above sentence?",0.7591623036649214
"Select the sentence that contains a word that is a synonym for ""prefer.""",0.7225130890052356
"Read the sentence from the article.

>""They don't carry a pistol anymore in their holster. Now, it's a cellphone.""

How does this sentence help to provide conquestion to the article?",0.46148092744951386
Select the sentence that BEST shows that cowboys love their work.,0.3492894540014959
"Select the sentence that contains a word that means ""to pull.""",0.8123711340206186
"Read the sentence from the article.

>They are neighbors and relatives willing to help out.

What is an antonym for the word ""willing""?",0.5278350515463918
What BEST describes the overall structure of the question?,0.29759450171821306
"Read the following two sentences from the article.

>These cowboys and cowgirls like their job.

>They don't like talking about it much with outsiders, though.

Which sentence BEST describes the relationship between the two sentences?",0.4316151202749141
"Select the sentence that contains a word that means ""to eat.""",0.7520030522701259
"Select the sentence that contains a word that means ""loop.""",0.6005341472720336
Select the sentence that shows what happens to the cattle after they gain weight.,0.755055322396032
Select the paragraph that provides information about the clothes that cowboys and cowgirls wear.,0.8225867989317055
Select the sentence that BEST shows the rising number of cases of obesity among children. ,0.47581792318634425
"According to the article, what is the most difficult part of a fitness program?",0.5241820768136558
"Select the sentence that contains a word that is a synonym for ""customized.""",0.6657183499288762
"Select the sentence that contains a word that is a synonym for ""to examine.""",0.6906116642958748
Select the sentence that BEST supports the central idea of the article.,0.846820809248555
Select the sentence that is LEAST important to include in a summary of the article.,0.7152215799614644
"Read the sentence from the article.

>Other programs are more extensive and for children who are extremely overweight or at-risk of becoming overweight.

What is the meaning of the word ""extensive"" as used in the above sentence?",0.2878612716763006
"Select the sentence that contains a word that is an antonym for ""discourage.""",0.5907514450867052
Select the paragraph from the first part of the article that describes things that should be part of a child's daily life.,0.715360253365004
Select the sentence that is MOST important to include in a summary of the article.,0.6090657165479019
"Select the sentence that contains a word that is an antonym for ""lean.""",0.4332937450514648
"Read the sentence from the article.

>He tries to get the children to understand the importance of losing weight.

What is the meaning of the word ""importance"" as used in the above sentence?",0.36243072050673003
What was the purpose of starting Kids' Boot Camp?,0.8228299643281808
Doctors encourage kids to eat more:,0.9004586376762358
"Read the sentence from the article.

>Television and computer time should be limited.

What is the meaning of the word ""limited"" as used in the above sentence?",0.7260064549006285
"Read the sentence from the article.

>For Ashley, the class helps her achieve her goal.

What is the meaning of the word ""achieve"" as used in the above sentence?",0.8676745371156787
Kids' Boot Camp says kids should do all of the following EXCEPT:,0.5244360902255639
Kids use all of the following to exercise at the boot camp EXCEPT:,0.7588456435205662
"Select the sentence that has a word that means the opposite of ""unimportant.""",0.44991154356479435
"Read the sentence from the article.

>Good eating habits and exercise prevent health problems.

Which word means the same as ""prevent"" as used in the above sentence?",0.6729323308270677
Which of the following matters is left uncertain by the article?,0.5
"Based on the article, what is one possible reason experts disagree about the best course of action for swimmers caught in rip currents?",0.7023809523809523
"Use the “Escaping a rip current” infographic and the question of the article.
Each sentence set below represents a strategy or a set of strategies for swimmers caught in rip currents.  Which strategy BEST summarizes and synthesizes the information found in the article and in the infographic?",0.5952380952380952
"Use the “Escaping a rip current” infographic and the question of the article.
According to both the article and the beach diagram in the infographic, what is one way to identify a rip current?",0.5119047619047619
Select the paragraph from the section “Unpredictable Hazards” that describes some of the factors that may contribute to rip currents.,0.6493506493506493
Which of the following sentences from the article does NOT suggest that there is some controversy about how swimmers should behave when caught in a rip current?,0.4025974025974026
"Use the “Escaping a rip current” infographic and the question of the article.
Which sentence BEST contrasts the details emphasized in the infographic and the article?",0.5454545454545454
"Use the “Escaping a rip current” infographic and the question of the article.
Compare the question from the bullets labeled 1, 2 and 3 in the infographic with the section “Australia Says: Go With the Flow” in the article.  Which of the options below BEST describes major differences between the question and the infographic?",0.35064935064935066
Which pair of sentences from the article BOTH provide evidence for the danger of rip currents?,0.9147286821705426
Select the paragraph from the section “Frightening For Swimmers” that explains why researchers are studying rip currents.,0.43410852713178294
"Use the “Escaping a rip current” infographic and the question of the article.
Compare the question from the bullets labeled 1, 2 and 3 in the infographic with the section “Should I Swim Or Should I Float?” in the article.  Which of the options below BEST describes major differences between the question and the infographic?",0.5968992248062015
"Use the “Escaping a rip current” infographic and the question of the article.
Both the article and the infographic describe rip currents.  How does each add emphasis or expand on their description?",0.3798449612403101
"Read the sentence from the article.
>Again and again, the scientists dragged 3-foot yellow-and-green objects into the waves.

Why did the scientists put the objects into the waves?",0.703862660944206
"Based on the article, which of the following statements is TRUE?",0.7124463519313304
"Use the “Escaping a rip current” infographic and the question of the article.
Which section of the infographic mostly contains information NOT found in the article?",0.4291845493562232
"Use the “Escaping a rip current” infographic and the question of the article.
Which section of the article contains information similar to that found with bullet points 1, 2 and 3 in the infographic?",0.5622317596566524
Which sentence from the article describes the conditions necessary for rip currents?,0.39849624060150374
Select the paragraph from the section “Swim Near A Lifeguard!” that describes what swimmers are told to do if they end up in a rip current today?,0.6654135338345865
"Use the “Escaping a rip current” infographic and the question of the article.
Which section from the article most closely corresponds to the information found in the infographic?",0.41353383458646614
"Read the sentence from the article and review the “Escaping a rip current” infographic.
>Then the water finds a low point in the line of sand and rushes back out to sea. 

Which part of the infographic corresponds to the sentence from the article?",0.3684210526315789
Which of the following ideas is left unclear in the article?,0.3238095238095238
"Read the following paragraph:

>""I maintain all that, put it into my spreadsheets and my database and cross reference it with ShotLink,"" Swatton said last month before the Quicken Loans National at Congressional Country Club. ""Every round we analyze it, put it all into a folder and then we break it down per hole, per course.""

All of the following can be inferred from the paragraph EXCEPT:",0.5238095238095238
Which of the following quotes BEST reveals coach Colin Swatton's philosophy about using statistics?,0.5428571428571428
All of the following details from the article help develop the idea that some people are not big proponents of using statistics EXCEPT:,0.3904761904761905
Which of these details from the question provide the STRONGEST evidence for the inference that accurate statistics are very important to Colin Swatton?,0.5
"Select the paragraph from the section labeled, ""Interpreting the Stats,"" that provides the STRONGEST explanation for why Justin Rose does not focus too intently on statistically analysis.",0.7051282051282052
How does the author illustrate the idea that players don't always care what the numbers say?,0.5961538461538461
All of these statements from the question help show HOW analyzing statistics improves the players' games EXCEPT:,0.25
"All of the following sentences from the section labeled, ""Details And Distance Of The Shots,"" allow the reader to infer Colin Swatton is dedicated to Jason Day's success as a golfer EXCEPT:",0.5088495575221239
"All of the following sentences in the section labeled, ""His 'Professor in Putting,' "" provide support for the idea that using information from statistical analysis will improve a golfer's game EXCEPT:",0.3008849557522124
How does Justin Rose feel about the trend in using statistics?,0.5752212389380531
"According to the article, all of these are seen as negative aspects of statistical analysis in golf EXCEPT:",0.28761061946902655
"Select the paragraph in the section labeled, ""Knowing What To Work On"" that lets the reader infer that seeing his numbers helped Tim Clark's game improve.",0.18772563176895307
"According to the article, all of the following statements about collecting statistics are true EXCEPT:",0.4187725631768953
"According to the article, which statement correctly identifies the relationship between volunteers and statistical analysis?",0.41155234657039713
The article shows a clear relationship between:,0.6750902527075813
Which detail from the article allows the reader to infer that some people are dedicated to helping the sport of golf?,0.624
Which of these is an example of how Brandt Snedeker was helped by statistics?,0.5024
"Choose the paragraph from the section labeled, ""An Added Advantage"" that shows why Jason Day's coach does not rely on volunteers.",0.7008
What happened for Peter Hanson after his statistical analysis?,0.5136
Select the sentence that shows how the farm helps refugees connect to their lives back home.,0.7161373946856773
All of the following depict the difference in farming in Illinois and the native places of refugees EXCEPT:,0.44523655217109526
Select the sentence that shows a food processing technique.,0.7038237200259235
"Select the sentence that contains a word that is a synonym for ""growing luxuriantly or in abundance.""",0.7018794556059624
Select the sentence that BEST shows that farming helps reduce stress and anxiety among refugees.,0.5775120620935599
The Refugee Agricultural Partnership Program helps refugees with all of the following EXCEPT:,0.6159009859450388
"Select the sentence that contains a word that is a synonym for ""thriving.""",0.5340885252779526
"Select the sentence that contains a word that is an antonym for ""modern.""",0.5022026431718062
The farm in Chicago is worked by refugees from all of the following countries EXCEPT: ,0.6481417158735672
Select the sentence that is LEAST important to include in a summary of the article.,0.5290031260854463
"Select the sentence that contains a word that is an antonym for ""foreign.""",0.5481069815908302
"Select the sentence that contains a word that means ""to adapt to something.""",0.7064953108718305
Select the sentence that supports the main idea of the article.,0.7737598516458044
"Select the paragraph from the section ""Learning From Neighbors"" that describes the activities (apart from selling produce) that take place at the farmers market.",0.47241539174779784
"Select the excerpt from the article that contains a word that means the same thing as ""far-off.""",0.6875289754288364
"Select the excerpt from the article that contains a word that means ""areas of land.""",0.39731108020398703
Why did the refugees come to the United States?,0.695803327539111
"Select the paragraph from the section ""Fresh Food And Fresh Air"" that tells where the Bhutanese lived before coming to the United States.",0.3824186739508319
"Select the sentence that contains a word that means the OPPOSITE of ""common.""",0.5917556493667743
"Select the sentence that contains a word that means ""eager or interested to know something.""",0.7186491184504594
Select the sentence that BEST identifies the most important consideration for millennials when they dine out.,0.6875
What is one of the reasons that millennials are important to fast-food operators?,0.7932692307692307
Select the sentence that is the LEAST important to include in a summary of the article.,0.7403846153846154
"According to fast-food industry leaders, millennials share what characteristics?",0.6490384615384616
Select the sentence that BEST identifies the criteria millennials use in spending money on food.,0.5787234042553191
Fast-food owners are responding to millennials_ demands in all of the following ways EXCEPT:,0.6340425531914894
Select the factor below that millennials DO NOT consider in choosing dining options?,0.5531914893617021
"According to the first section of the article, select the paragraph that  BEST explains why fast-food companies are worried about millennials' food choices.",0.4765957446808511
Millennials are defined as which of the following?,0.9424184261036468
Which of the following can be inferred from the statement _Food quality is mattering more to millennials than the convenience of fast food._?,0.6449136276391555
Select the LEAST important sentence to include in a summary of the article,0.33205374280230326
"In the section ""Technology Weighs In On Food Choices"" select the paragraph which BEST explains what millennials are looking for in the restaurants they frequent.",0.1727447216890595
Who are millennials?,0.9552772808586762
Select the sentence that BEST shows that millennials are putting pressure on fast-food restaurants.,0.44543828264758495
Select the sentence that BEST states what millennials are looking for when they eat in restaurants.,0.37209302325581395
"In the section ""Everyone Wants Good Food"" select the   paragraph that BEST shows what millennials have in common.",0.7352415026833632
Why are young adults important to restaurant owners?,0.6746203904555315
"In the section ""Let_s Share Snacks"" select the sentence which BEST explains what the millennial generation wants when they eat out.",0.4956616052060738
"According to the article, what were magazine readers asked to judge?",0.5770065075921909
"In the first section of the article, select the paragraph that explains the main idea of the article.",0.5195227765726681
Select the sentence that shows that the city of Azoria had a rich social life.,0.6207674943566591
Why are archaeologists and students obsessed with Crete?,0.6749435665914221
The article introduces the Cretans and their culture by:,0.49887133182844245
The article draws a connection between which of the following?,0.5146726862302483
"According to the article, which of the following is NOT CORRECT?",0.658351409978308
All the following have been discovered at the dig EXCEPT:,0.7874186550976139
The article draws a connection between all of the following EXCEPT:,0.37852494577006507
"Select the paragraph from ""I Love The History"" that states the motivation that drives students to become archaeologists.",0.7180043383947939
What does the discovery of the Monumental Civic Building suggest?,0.5968882602545968
Archaeologists are seeking help from all of the following to know about the history of the Cretans EXCEPT:,0.5770862800565771
